x,x,x,x,y,y,y,no
1.8487379968755064,-0.03378381947685663,-0.055395814394004844,-0.03520829649824467,-0.001694873348906292,1.8596005456469626e-06,2.8263070257150956e-06,0.0017057398412098298
1.1879258433842528,0.07216902682233291,0.06121237870252359,7.86371263389695e-05,6.608874434355985e-09,3.258504973969459e-08,2.683624747870253e-08,2.908899414061751e-08
