Points_0,Points_1,Points_2,pMean,wallShearStress_0,wallShearStress_1,wallShearStress_2,wallShearStress_Magnitude
4.619056570514757,-0.020273237519784364,0.5357559241143555,-0.07129595882231247,-0.0011330080083556341,-7.472667409686396e-06,-0.0007533537933004313,0.0019113313803918377
6.329622376382178,0.06747132984989765,1.0437239293136267,0.003947683417306715,7.48934030390554e-07,1.0248154224928776e-07,1.2380389552188174e-06,2.875859014274475e-07
